Date,EQ_Australia,EQ_US,EQ_UK,EQ_Japan,EQ_China,EQ_India,EQ_Brazil,FI_Australia_10,FI_US_10,FI_UK_10,FI_Japan_10,FI_China_5,FI_India_5,FX_Japan,FX_UK,FX_Australia,FX_Brazil,FX_India
8/4/2021,6.023726455,12.85745017,7.788051444,5.433559484,7.840243908,3.425410544,1.886436976,2.698410263,2.469733154,3.23247335,2.829980284,1.20148456,1.225832656,66.4009,91.5762,190.5177,165.1851,191.5513
7/4/2021,5.962751901,12.80054038,7.71960172,5.476868495,7.807062483,3.413128291,1.875662529,2.694503425,2.464420777,3.223229483,2.829701234,1.201723412,1.225850114,66.1232,91.5899,189.6724,163.8587,191.5652
6/4/2021,5.926362524,12.78153488,7.650373668,5.440395715,7.936730864,3.382618085,1.873903625,2.687364783,2.463955408,3.216906804,2.827489774,1.201548564,1.225872113,66.0218,92.1235,190.7691,164.5611,194.5206
5/4/2021,5.877166593,12.79350783,7.553699157,5.521647267,7.994682085,3.37272658,1.874433002,2.671919759,2.449358564,3.216447879,2.824468668,1.202026074,1.224741238,65.8908,92.6572,190.5964,162.4,194.8057
2/4/2021,5.877177482,12.60985924,7.553725943,5.48843263,7.995608861,3.426339123,1.838515759,2.671812323,2.448489479,3.216424097,2.823084932,1.201923922,1.2198322,65.5344,92.1244,189.3029,161.1427,195.2703
1/4/2021,5.877188628,12.60995909,7.553752729,5.449480996,7.892659872,3.427025859,1.838721109,2.671705002,2.448268539,3.216403513,2.822779363,1.202193611,1.219366385,65.6064,92.1049,189.4046,161.1266,195.2337
31/3/2021,5.844471154,12.46265741,7.525305938,5.439315827,7.792045215,3.38704547,1.860952834,2.667334221,2.432928616,3.201360758,2.828456541,1.20372671,1.219392785,65.5895,91.9786,189.6548,163.2663,195.1967
30/3/2021,5.798754754,12.41678742,7.590892062,5.505701009,7.890375831,3.423323021,1.86460316,2.670170615,2.437287902,3.206198445,2.829771427,1.2021179,1.22153533,65.7807,91.4391,189.0585,159.2696,194.435
29/3/2021,5.850644789,12.45492128,7.550618331,5.496598768,7.801266586,3.346156336,1.841967858,2.694967099,2.438436227,3.218239455,2.834123425,1.202716746,1.222591506,66.1112,91.8328,190.2799,159.0112,196.7495
26/3/2021,5.871870856,12.46584191,7.555598412,5.47125248,7.77479391,3.346910081,1.83197502,2.701942901,2.452049369,3.227732222,2.831111524,1.202645954,1.222631309,66.1483,91.9331,189.8081,159.7251,196.6981
25/3/2021,5.842915089,12.26191488,7.48191428,5.392331485,7.608618923,3.305601132,1.815714002,2.694210353,2.462283086,3.235085548,2.831087146,1.202288044,1.21972519,66.4824,91.567,188.714,162.7806,196.3354
24/3/2021,5.832216266,12.19767168,7.516674102,5.317934251,7.625786022,3.357938293,1.788984892,2.704493095,2.462221813,3.228491245,2.834084131,1.202582628,1.221449082,66.6909,91.4007,189.5369,163.5214,196.4486
23/3/2021,5.803525002,12.26410192,7.50136005,5.436198955,7.745612676,3.419992368,1.808279197,2.684372872,2.456130349,3.22766126,2.831309002,1.201587878,1.219923564,66.7346,91.7141,190.559,166.4193,196.7579
22/3/2021,5.809341886,12.35850526,7.531516192,5.487731716,7.792515547,3.402331452,1.835875547,2.679210492,2.44641596,3.211282836,2.831562937,1.20142406,1.218521736,66.7109,92.4143,193.0257,166.9091,196.8413
19/3/2021,5.771201377,12.27235166,7.512066181,5.548445623,7.745464381,3.404638303,1.855891798,2.665518165,2.435094492,3.202376647,2.821421568,1.201689879,1.21710319,66.6444,92.5214,192.9523,167.3903,196.3941
18/3/2021,5.803643413,12.278541,7.591560193,5.538214688,7.992144854,3.362459452,1.833926371,2.667654646,2.43527373,3.192934167,2.824393217,1.200803353,1.214311503,66.5719,92.9818,194.0244,165.2547,196.3212
17/3/2021,5.845964994,12.46198393,7.565407883,5.470478545,7.927375111,3.400989257,1.861468947,2.6856191,2.455320856,3.206715865,2.827111362,1.201405276,1.214464931,66.4082,92.3689,191.8591,164.4751,196.2258
16/3/2021,5.873262092,12.42618189,7.611226532,5.463410428,7.940641434,3.445095703,1.821205312,2.691355025,2.459283257,3.220633444,2.826257382,1.200299117,1.214372786,66.5613,92.6025,192.9061,163.3607,196.1676
15/3/2021,5.826448814,12.44547521,7.550936898,5.428165797,7.827293374,3.450256142,1.834654941,2.668532235,2.462841525,3.21715485,2.822957006,1.19965416,1.213836515,66.4768,92.6029,192.9819,163.5748,196.3118
12/3/2021,5.82087354,12.36472796,7.564123301,5.379412566,7.993687927,3.473900279,1.823789439,2.690898015,2.456344229,3.208112801,2.821572558,1.201875564,1.211721717,66.5446,92.7965,193.2568,165.3606,195.4316
11/3/2021,5.775334861,12.34927468,7.536725224,5.307298034,7.961890654,3.50792851,1.837101283,2.69863862,2.481057486,3.235237514,2.824252584,1.201709553,1.213988992,66.8582,93.117,193.5818,165.8317,195.053
10/3/2021,5.774874945,12.22147733,7.512669276,5.29297711,7.741226455,3.508705534,1.801982545,2.686805079,2.482605125,3.240971669,2.819060739,1.202145482,1.214021678,66.8714,92.6841,192.2628,161.9402,195.0092
9/3/2021,5.822946498,12.14764508,7.517980672,5.287259727,7.659567731,3.49180054,1.779023972,2.668266315,2.476912879,3.237795737,2.817377786,1.202064979,1.214045615,66.8599,92.5842,191.8153,158.1886,194.9286
8/3/2021,5.794940309,11.97709229,7.505474579,5.220773505,7.800749336,3.459668497,1.767679383,2.672416955,2.465185342,3.228649883,2.82279729,1.20253719,1.215313759,66.6458,92.2444,191.0191,157.886,194.0198
5/3/2021,5.769074596,12.04157579,7.406510882,5.227901025,8.11281842,3.455694804,1.841187367,2.656696105,2.474373405,3.230365352,2.830174953,1.201589714,1.216925641,67.0159,92.1514,191.0448,161.6027,194.5834
4/3/2021,5.811609992,11.81088929,7.429270599,5.196318373,8.161388935,3.489475252,1.80118091,2.669403642,2.474956085,3.23503065,2.815648899,1.200682185,1.217612719,67.3213,92.8114,192.8635,162.0053,195.0585
3/3/2021,5.830641603,11.96949597,7.439268318,5.250864494,8.422414819,3.528378099,1.777246276,2.690505396,2.493394145,3.221527203,2.819969597,1.201103577,1.217073947,67.8446,93.125,194.2342,163.299,195.3288
2/3/2021,5.78063124,12.12740471,7.370509307,5.224111702,8.20499485,3.453547971,1.783081963,2.683038202,2.506203823,3.244897422,2.81772097,1.202078201,1.217660377,67.9853,93.1051,194.783,162.0995,193.5704
1/3/2021,5.803377333,12.22623175,7.342420615,5.245107554,8.351079923,3.417822872,1.76395632,2.699741238,2.498901672,3.229888108,2.811701535,1.202226448,1.21712078,67.9609,92.7791,193.4397,162.9541,193.0485
26/2/2021,5.691263906,11.94190904,7.225306628,5.140327652,8.287127336,3.364775566,1.759294356,2.651250101,2.496428797,3.206529971,2.808422764,1.20115294,1.217724279,68.0446,92.9525,192.295,163.8478,193.2334
25/2/2021,5.825565085,11.99761487,7.413132331,5.310497475,8.514195319,3.497157943,1.794925892,2.683458302,2.483951637,3.218567,2.813534933,1.201329441,1.219358695,68.2566,93.7528,197.1269,166.2748,195.9675
24/2/2021,5.775664085,12.29700208,7.405940146,5.245291578,8.421647076,3.471196508,1.849586294,2.715039864,2.513438281,3.234058118,2.820059559,1.20229053,1.220023843,68.5346,93.9931,197.7503,169.4988,196.1582
23/2/2021,5.824237661,12.15892146,7.369221938,5.342492208,8.682009217,3.408477779,1.842660782,2.721928817,2.519138841,3.239763308,2.82111834,1.200596899,1.215977114,68.9588,93.9334,196.7798,168.6923,195.7771
22/2/2021,5.768893395,12.14350624,7.354002616,5.342455649,8.669800332,3.401799728,1.801834125,2.716655702,2.517453059,3.25129771,2.82109033,1.199874195,1.212663243,69.0843,93.867,197.2288,168.112,195.6689
19/2/2021,5.778962571,12.23720806,7.367120395,5.316510131,9.052641573,3.471164058,1.894113847,2.762094432,2.523148667,3.246144598,2.824900635,1.20041998,1.219923222,68.8361,93.4743,196.0594,170.3594,195.2101
18/2/2021,5.857153604,12.25931295,7.359497036,5.352194002,9.037497633,3.503738741,1.906520554,2.774124621,2.536511082,3.272328147,2.827614906,1.198860833,1.21946129,68.6935,93.0813,193.1462,168.9828,195.176
17/2/2021,5.854490089,12.31332489,7.449910497,5.406015414,9.116544611,3.525401907,1.925140106,2.76641656,2.533597461,3.288184441,2.825132661,1.200695417,1.22500004,68.6034,92.3616,193.047,169.5859,194.8872
16/2/2021,5.881748016,12.31534909,7.492066319,5.415870949,9.117548128,3.549412713,1.910426283,2.784585616,2.53396169,3.271165036,2.830596406,1.200723707,1.226762571,68.5396,92.742,193.1473,170.6523,194.9917
15/2/2021,5.826832511,12.32092378,7.500131556,5.385132033,9.118504175,3.550515348,1.910538634,2.788741732,2.546222216,3.28802914,2.830847024,1.200745724,1.227983668,68.9244,92.7357,193.9201,170.6439,194.9786
12/2/2021,5.772663946,12.32101732,7.315514159,5.329810697,9.119458314,3.515766592,1.91064701,2.814573059,2.546175986,3.304494399,2.834693175,1.200767467,1.229973138,69.1684,92.3828,193.2233,170.6357,194.7711
11/2/2021,5.808338244,12.26274208,7.247737818,5.321342479,9.12041636,3.51891983,1.90869459,2.820668704,2.555811209,3.319651593,2.831619316,1.200581883,1.228554362,69.2882,92.0633,193.025,170.3804,194.4575
10/2/2021,5.81410459,12.23999776,7.242740007,5.321308137,9.120487816,3.503435581,1.894974041,2.811754905,2.557401076,3.314765887,2.831592337,1.200604353,1.225995235,69.3686,92.3369,192.652,170.3941,194.465
9/2/2021,5.7838092,12.24401688,7.250755627,5.306721567,8.903362665,3.504929334,1.911664013,2.810355029,2.551641024,3.322518532,2.833210191,1.200758054,1.225070643,69.416,91.9775,192.5034,170.4587,194.3452
8/2/2021,5.834228924,12.25566499,7.241861846,5.302304806,8.772762287,3.505877649,1.915366277,2.800078179,2.55078005,3.318100122,2.83431438,1.200114732,1.227802483,69.0013,91.6046,191.8319,171.2401,194.0794
5/2/2021,5.800193509,12.16547233,7.203909836,5.211323098,8.68807086,3.462215993,1.924177197,2.818802814,2.548286543,3.314353766,2.835113307,1.200264392,1.227611585,68.8975,91.5451,191.0109,170.6241,194.1473
4/2/2021,5.736570159,12.11706103,7.219896975,5.140102219,8.573101816,3.45634013,1.908607388,2.810352841,2.555466864,3.329978432,2.83677386,1.199118493,1.231031219,68.8331,91.0589,189.1192,168.8699,194.0258
3/2/2021,5.786686702,11.98585736,7.224460224,5.156519357,8.499176055,3.432584299,1.916133237,2.824318021,2.55746424,3.352606039,2.837032732,1.202530622,1.230090648,69.1224,91.0459,189.867,170.5581,193.9569
2/2/2021,5.734108578,11.97387085,7.234269845,5.09015003,8.469425034,3.400366416,1.89237607,2.837318561,2.56314082,3.358707257,2.838371051,1.203567191,1.226226972,69.0641,90.9729,188.8964,171.1519,193.9414
1/2/2021,5.649617753,11.80970657,7.178516093,5.042769744,8.360285947,3.315975068,1.881011015,2.829083282,2.570041084,3.367259335,2.835549015,1.203762034,1.229817508,69.1308,91.1665,189.9182,168.4321,193.7533
29/1/2021,5.60246539,11.62319371,7.1130675,4.984696911,8.264822038,3.166543578,1.841889158,2.837688185,2.565912136,3.364676306,2.838314627,1.202047736,1.23611706,69.3298,91.3669,190.3422,167.6245,193.9163
28/1/2021,5.638364303,11.85060788,7.244830554,5.067528386,8.277338571,3.209721601,1.903062976,2.847964521,2.575137474,3.376207769,2.842411116,1.200400104,1.23480576,69.6168,91.5009,191.24,168.5792,193.6507
27/1/2021,5.749336348,11.73495398,7.29047332,5.125615787,8.449781873,3.245278726,1.855121148,2.845748029,2.584898743,3.384149692,2.842632207,1.202295829,1.23721777,69.7513,91.4146,191.7152,169.5034,193.9273
26/1/2021,5.786770815,12.04431177,7.386658776,5.092318645,8.456453452,3.308798588,1.864543749,2.839944772,2.578727924,3.383950835,2.843690811,1.202194133,1.235507253,70.0147,91.5418,192.8623,171.4057,193.8292
25/1/2021,5.786765257,12.06232305,7.369834165,5.130859482,8.624239114,3.309543917,1.87932345,2.839829648,2.578688334,3.385763763,2.841772737,1.204699876,1.23553929,69.9413,91.1289,191.9421,166.8382,193.7943
22/1/2021,5.766111673,12.01896644,7.43224409,5.11605076,8.454299918,3.341199518,1.879428805,2.837306238,2.566394113,3.372521693,2.84174244,1.205623051,1.238815714,69.9288,91.1893,192.1682,167.6234,193.6863
21/1/2021,5.785903424,12.05522245,7.454837212,5.127035179,8.468092372,3.392642323,1.894719071,2.851762953,2.56213944,3.363907072,2.843375247,1.206403735,1.238342155,70.1053,91.3965,192.967,171.0552,193.5927
20/1/2021,5.740704275,12.050521,7.482561119,5.096523147,8.353310734,3.405749445,1.915917825,2.848153467,2.566183169,3.373961327,2.841710161,1.206381886,1.238460459,70.0724,90.9436,192.67,172.7296,193.4819
19/1/2021,5.717149078,11.8849884,7.452102869,5.113736625,8.333047301,3.37770387,1.931875209,2.845383016,2.565735868,3.377817913,2.840288964,1.207160703,1.23792285,69.8844,90.8306,191.7502,171.318,193.0674
18/1/2021,5.649670237,11.7887285,7.460654218,5.085178001,8.436276377,3.322621727,1.941669909,2.851585325,2.56446905,3.377179633,2.838903638,1.206760097,1.237292623,70.0065,90.5376,191.3286,173.0694,192.7462
15/1/2021,5.694097691,11.78883317,7.47737605,5.115783139,8.394188689,3.358755276,1.927473685,2.848219109,2.564429891,3.375975114,2.84299184,1.208736769,1.237295431,69.9334,90.7047,192.302,172.9669,193.2848
14/1/2021,5.694025369,11.87413205,7.550924428,5.161680418,8.366886876,3.397129738,1.97773029,2.843758725,2.556500157,3.376645391,2.842998178,1.208042854,1.239519297,70.0422,91.2586,194.2217,176.1059,193.3058
13/1/2021,5.669548512,11.91760366,7.486584736,5.137175669,8.55872116,3.390386491,1.953046834,2.839872955,2.566264211,3.36987449,2.843247708,1.208535957,1.239330681,69.888,90.9322,192.9034,172.7044,192.998
12/1/2021,5.66317491,11.89043898,7.49612823,5.119342085,8.611056698,3.390764356,1.986227914,2.831910307,2.554379904,3.354592538,2.843211602,1.20576972,1.241511678,69.7548,90.8261,192.6316,172.2653,192.6938
11/1/2021,5.678500781,11.88560676,7.545377844,5.111040253,8.362819975,3.37312189,1.974429782,2.837290777,2.55515767,3.368972541,2.841799257,1.204787156,1.243251481,69.689,90.1734,192.0363,166.4253,192.3201
8/1/2021,5.72997319,11.96413497,7.628371598,5.111001904,8.445430154,3.341778929,2.003713858,2.837723348,2.561654071,3.374804115,2.841769232,1.20574018,1.248569935,69.8173,90.5339,193.3089,169.0738,192.6583
7/1/2021,5.691035912,11.89737721,7.610283787,5.032052677,8.525059052,3.293502705,1.960713792,2.844223075,2.570063181,3.373832846,2.841774911,1.206177799,1.24968983,69.8921,90.3212,192.9372,169.7018,192.4257
6/1/2021,5.602082087,11.72188372,7.592745239,4.949026682,8.353459693,3.296201751,1.908177788,2.852470548,2.576967881,3.391696401,2.843129584,1.205876634,1.250328868,70.3466,90.7016,194.1845,172.9051,192.9506
5/1/2021,5.665334085,11.65527291,7.337942241,4.935327266,8.220227888,3.309231339,1.912711678,2.874595248,2.598172926,3.401015801,2.845564665,1.204762526,1.251622948,70.7314,90.8886,193.4144,173.6832,192.7443
4/1/2021,5.667344504,11.57201579,7.29315123,4.944581194,8.079956326,3.294320375,1.904471864,2.862555808,2.607527457,3.408865028,2.842805243,1.202325462,1.250519281,70.3692,90.4426,190.8267,173.8363,193.1364
1/1/2021,5.584964609,11.74477953,7.169577721,4.972347291,8.042178017,3.268257245,1.907189871,2.867196285,2.6087178,3.399885299,2.842776804,1.204237691,1.248765137,70.3568,91.1502,191.6518,176.276,192.8149
31/12/2020,5.584954279,11.7448905,7.169582472,4.972309271,8.043010547,3.260225357,1.907281257,2.867078588,2.608553,3.399852359,2.842746365,1.204021929,1.248446919,70.2897,91.0106,191.6531,176.2692,192.9627
30/12/2020,5.665775478,11.66894231,7.275346394,4.972270975,7.898886555,3.260822926,1.907368303,2.866986595,2.604836014,3.399748845,2.842715768,1.205606409,1.248192908,70.3248,90.6644,191.3067,176.4837,192.3008
29/12/2020,5.673469744,11.65214778,7.327320846,5.012182812,7.769079735,3.249896088,1.91373914,2.868176316,2.602754707,3.400992361,2.842981023,1.202971135,1.247545166,70.1355,89.9381,189.6398,176.0739,191.9319
28/12/2020,5.643380771,11.67827687,7.215725464,4.919827502,7.803473017,3.23654794,1.909255394,2.859472451,2.603127013,3.386499238,2.842952424,1.202394016,1.243365985,69.9202,89.6852,188.6213,174.6109,191.7231
25/12/2020,5.643359598,11.57740392,7.215683915,4.893276545,7.71939278,3.2081523,1.888235514,2.85934933,2.603905966,3.386447745,2.842912463,1.202289692,1.243865616,70.2049,90.4056,189.447,177.0819,191.58
24/12/2020,5.643335982,11.57751411,7.215627997,4.881816169,7.689120428,3.208656544,1.888316139,2.859224972,2.603741292,3.386386309,2.84399475,1.199879137,1.243314991,70.05,90.2593,189.3762,177.0761,191.5516
23/12/2020,5.62499042,11.53591816,7.20840156,4.856820363,7.688880252,3.174597462,1.888399904,2.879465596,2.597572225,3.371539024,2.846704947,1.200922994,1.247402954,70.0914,89.8928,188.6823,176.0017,190.9617
22/12/2020,5.588062945,11.52725997,7.161075699,4.845492749,7.656939856,3.143662901,1.869715722,2.870085055,2.606524582,3.409685692,2.845538783,1.200778363,1.247583445,70.0587,89.0536,187.6406,177.4453,190.7148
21/12/2020,5.647148552,11.5505011,7.120117765,4.922249433,7.744690621,3.111954907,1.856756193,2.867712678,2.600763289,3.403279396,2.845513394,1.198527419,1.247203082,70.2359,89.054,188.7902,178.6674,190.855
18/12/2020,5.651813547,11.59554692,7.245299228,4.933696836,7.678496765,3.213384061,1.892122885,2.859257655,2.599094282,3.389911602,2.845458131,1.197205481,1.248138458,70.2775,90.0545,189.7655,180.151,191.3836
17/12/2020,5.720523213,11.6356555,7.269535505,4.931806289,7.740527941,3.209251773,1.898240125,2.859151473,2.603421636,3.380338639,2.845432477,1.1966369,1.243673363,70.4489,90.7283,189.9941,180.8003,191.3169
16/12/2020,5.654911837,11.5686852,7.281563846,4.915905722,7.637092802,3.195494093,1.889590846,2.867191242,2.605832828,3.37766454,2.845383303,1.198195723,1.249054651,70.0758,89.815,188.428,180.1024,191.2839
15/12/2020,5.614334881,11.54829837,7.217696726,4.902680822,7.593049798,3.169149183,1.862272024,2.86740763,2.605387211,3.384244743,2.846697671,1.197253128,1.248558853,70.0095,89.5423,188.4823,180.2074,191.1223
14/12/2020,5.638778888,11.40093115,7.238177307,4.925918625,7.602515394,3.167387271,1.837698309,2.863998308,2.612701841,3.394953528,2.845276946,1.195543173,1.242306586,69.822,88.9092,188.0123,179.025,191.3106
11/12/2020,5.623789468,11.44888177,7.254678302,4.902440669,7.517035666,3.157506612,1.846069821,2.860887269,2.612662605,3.413841738,2.843846413,1.195108131,1.240719509,69.8835,88.1829,187.616,181.0325,191.045
10/12/2020,5.658037209,11.46320998,7.313373269,4.886409498,7.591556556,3.149688129,1.846158173,2.856627527,2.608407271,3.402824511,2.843820227,1.196657224,1.24179753,69.6298,88.7431,187.5698,182.4762,190.9773
9/12/2020,5.696396714,11.47723445,7.272628297,4.895167021,7.600736962,3.162026122,1.812122803,2.847189878,2.600195032,3.385406254,2.843238187,1.195740537,1.241733115,69.604,89.1501,185.43,177.2062,191.2141
8/12/2020,5.661872811,11.56873449,7.266527283,4.838397179,7.670370363,3.130668384,1.824899578,2.846597058,2.607100925,3.385924695,2.84345692,1.196433096,1.241232372,69.7454,89.0903,184.8107,178.8896,191.2986
7/12/2020,5.6510708,11.53638278,7.262669633,4.843645227,7.697143346,3.122434784,1.821709676,2.846763008,2.603386112,3.378354615,2.842012735,1.194697227,1.242151123,69.8404,89.1038,185.6106,179.3288,190.2889
4/12/2020,5.616342881,11.55884494,7.256908421,4.885351864,7.765672666,3.100189362,1.824354022,2.856331221,2.593130515,3.354299954,2.841957859,1.194621896,1.243292434,69.7548,89.8315,185.2906,178.531,190.5384
